-26.33475,139.93375,-206.95018,25
-26.770344,143.18599,-211.4284,25
-26.784008,146.38667,-212.79964,30
-26.688612,149.57326,-213.3644,31
-26.487314,152.73997,-213.14352,27
-26.468206,155.94965,-214.26668,24
-25.98036,159.04407,-211.91565,23
-25.803518,162.21327,-211.86232,24
-25.010492,165.198,-207.23045,21
-24.863892,168.36497,-207.38927,19
-25.176497,171.6897,-210.96115,19
-25.496466,175.03716,-214.59166,22
-25.717386,178.36736,-217.48775,20
-28.85145,182.88237,-242.12762,15
-10.00483,73.04981,-70.317406,15
-22.997604,82.59819,-170.30966,15
-21.39687,87.442955,-160.56456,17
-21.842772,90.36835,-165.09756,22
-21.978947,93.36477,-167.37128,29
-21.580267,96.44437,-165.73001,26
-21.322483,99.49885,-165.1137,23
-21.831654,102.47682,-170.11958,20
-21.974365,105.5088,-172.44043,20
-22.042362,108.55707,-174.21284,24
-21.78726,111.6264,-173.60638,25
-21.886898,114.686325,-175.609,24
-21.61754,117.75589,-174.88937,24
-21.351162,120.8216,-174.18607,28
-21.194471,123.888145,-174.28835,38
-21.513838,126.98471,-177.9109,44
-21.636425,130.08463,-180.07907,35
-22.296093,133.25076,-186.23248,30
-23.98677,138.15414,-200.69054,28
-24.611187,141.41205,-206.61087,27
-24.907545,144.64584,-210.09705,31
-24.042255,147.6766,-204.92676,27
-24.955288,151.05566,-213.01302,23
-24.898851,154.25433,-213.86987,26
-24.487495,157.36877,-212.07027,24
-24.233318,160.51671,-211.43977,24
-23.08105,163.3994,-204.07301,21
-23.142483,166.62189,-205.79314,19
-23.611868,169.99008,-210.57732,21
-23.737368,173.26349,-212.78241,26
-23.74149,176.50421,-214.0749,22
-23.187613,179.53276,-211.16212,16
-31.316572,187.85556,-274.3924,15
-52.18275,204.43958,-434.83334,15
-27.69028,76.42285,-214.15443,15
-21.268429,81.052185,-168.29358,15
-19.924139,84.355255,-159.69972,18
-20.063566,87.32446,-162.01605,18
-20.299349,90.28859,-165.04434,24
-20.073023,93.34002,-164.66219,27
-19.75991,96.40085,-163.6333,22
-19.414274,99.459625,-162.35721,21
-19.520906,102.467705,-164.42586,21
-20.184807,105.44361,-170.6295,21
-20.294344,108.48398,-172.72539,23
-20.323765,111.538284,-174.22615,24
-20.201197,114.60312,-174.59477,23
-20.02757,117.669754,-174.57968,25
-20.132153,120.74234,-176.63608,41
-20.111494,123.82064,-177.75763,48
-20.22501,126.91326,-179.88087,33
-20.233206,130.0087,-181.21646,33
-20.13635,133.1007,-181.76387,32
-19.754646,136.1611,-180.17168,34
-20.178974,139.3276,-184.62529,38
-20.429401,142.49008,-187.77739,37
-20.555067,145.64703,-189.9935,35
-20.945087,148.86983,-194.20238,26
-22.372902,152.34714,-206.2443,24
-22.905079,155.6719,-211.5457,26
-22.585083,158.80098,-210.41324,24
-21.401588,161.67902,-202.74033,21
-21.213787,164.81943,-202.58984,20
-22.117521,168.31465,-210.71292,22
-21.762619,171.41933,-209.29477,27
-22.52048,174.9248,-216.32668,20
-22.742039,178.26161,-219.28995,19
-26.40359,184.69138,-249.10886,14
-34.764038,191.71442,-314.19104,16
-8.680638,75.214355,-82.59186,14
-19.753862,79.46089,-167.82814,16
-18.957611,82.65321,-163.22572,17
-18.487122,85.753555,-161.03186,18
-18.48547,88.754265,-162.32033,23
-18.446655,91.767525,-163.33057,32
-17.84396,94.868904,-160.13,23
-17.792986,97.8825,-161.04091,22
-17.862005,100.88764,-162.8475,21
-17.96389,103.89918,-164.90022,22
-18.842724,106.8683,-172.77914,20
-18.853098,109.921074,-174.15262,21
-18.743425,112.98441,-174.62302,24
-18.565935,116.050735,-174.58023,28
-18.518692,119.11823,-175.51424,32
-18.49403,122.19138,-176.61662,34
-18.568668,125.27561,-178.46709,34
-18.542252,128.3625,-179.55402,39
-18.326982,131.4379,-179.21072,40
-18.11595,134.51205,-178.89476,38
-18.984516,137.728,-186.75998,36
-19.58872,140.9459,-192.63208,37
-19.53249,144.0811,-193.49461,37
-18.522518,147.03625,-187.09984,40
-17.689775,149.99533,-182.03696,34
-20.140429,153.69899,-201.99174,29
-20.60514,157.00331,-206.82916,21
-19.40615,159.87476,-198.9616,21
-19.433949,163.06839,-200.45686,23
-20.454678,166.586,-209.55487,27
-20.34923,169.77258,-210.03618,31
-20.951296,173.21652,-215.94438,25
-20.960997,176.46822,-217.3111,19
-20.233572,179.43239,-213.00821,17
-27.888214,187.61923,-273.89893,16
-17.716635,186.42662,-196.80977,17
-11.15143,186.52493,-147.39119,15
-35.286602,53.54883,-286.1967,15
-10.241324,77.09248,-106.169266,15
-16.530499,79.799805,-155.20305,16
-17.119352,82.64338,-160.93382,18
-16.905277,85.684425,-160.64056,23
-16.77361,88.70785,-160.96246,26
-16.339657,91.783714,-159.00443,31
-16.063196,94.82533,-158.22525,23
-15.845447,97.85483,-157.88335,22
-15.960189,100.84576,-160.04926,22
-16.8935,103.77454,-168.40916,20
-16.953394,106.80814,-170.16856,23
-17.08125,109.84751,-172.4432,22
-17.180086,112.89967,-174.4987,30
-17.099396,115.964294,-175.19041,39
-16.970749,119.03201,-175.5148,33
-16.752707,122.098595,-175.15495,28
-16.823273,125.1782,-176.99126,36
-16.819262,128.2623,-178.25842,36
-16.599455,131.33333,-177.8752,37
-16.499475,134.41594,-178.40402,35
-16.93493,137.57309,-183.03168,39
-18.002296,140.85266,-192.5118,33
-18.353548,144.05833,-196.51146,27
-18.16117,147.17966,-196.33792,24
-17.158321,151.69884,-190.5709,27
-17.376936,154.9055,-193.54845,26
-17.606642,158.13171,-196.61446,21
-17.763857,161.35403,-199.1236,29
-18.247509,164.69164,-204.15889,27
-18.848694,168.09605,-210.11142,28
-18.914564,171.34508,-211.92497,22
-19.248264,174.7045,-215.81676,17
-18.998941,177.85614,-215.18542,21
-19.78478,181.4349,-222.59766,18
-17.010221,183.50104,-202.31006,17
-13.875691,185.29231,-179.16998,17
-38.146286,51.732494,-320.45612,15
-27.08547,59.10806,-238.7705,15
-20.320024,64.59258,-189.24368,16
-20.221758,67.677734,-189.87762,15
-11.117833,74.918686,-123.15657,16
-14.793055,78.29126,-152.90794,16
-15.470789,81.09738,-159.36523,18
-15.520293,84.07622,-161.06776,26
-14.935546,87.19142,-157.95312,26
-14.822369,90.20406,-158.41275,31
-14.367123,93.27402,-156.26538,23
-14.035763,96.314674,-155.05312,23
-14.121456,99.29799,-157.0162,23
-15.720899,103.657906,-171.2044,23
-15.426016,106.723305,-170.26949,25
-15.496909,109.76505,-172.13055,24
-15.640667,112.8143,-174.55072,36
-15.614389,115.87801,-175.66687,42
-15.520382,118.94687,-176.26085,35
-15.310001,122.01523,-175.95665,29
-15.061763,125.08002,-175.3562,36
-15.098503,128.16223,-176.94855,39
-14.957817,131.23659,-177.17056,39
-14.953935,134.32782,-178.44681,38
-15.368727,137.4823,-182.96257,37
-14.872201,140.51991,-180.42334,35
-14.640236,143.59071,-179.92688,26
-14.436613,146.66469,-179.64569,23
-16.808207,150.2981,-199.38135,21
-16.58012,153.41792,-198.92343,23
-15.579939,156.33528,-192.44466,25
-16.123215,159.65134,-197.98775,26
-16.613956,162.98207,-203.12926,27
-17.041912,166.321,-207.78778,23
-16.95947,169.51012,-208.4583,21
-17.237776,172.83539,-211.95335,17
-17.718187,176.25856,-217.0379,20
-17.766634,179.53383,-218.73819,20
-11.787638,180.22948,-173.05455,18
-11.112864,183.06921,-169.01141,18
-11.406249,187.92001,-173.21562,15
-0.830671,187.20003,-91.60497,14
-8.530512,194.27725,-153.64055,15
-19.099699,64.39392,-191.88692,16
-17.84883,67.8595,-183.74738,15
-13.391455,73.73724,-151.79385,16
-14.550307,76.38054,-161.98601,16
-14.217455,79.456604,-160.78581,22
-14.032796,82.49104,-160.7137,27
-13.397004,85.621284,-157.17781,25
-13.060523,88.67431,-155.92746,35
-12.89148,91.69115,-155.95718,24
-12.109863,94.80192,-151.26878,25
-12.073525,97.788124,-152.30757,24
-14.147874,102.058334,-170.29324,19
-14.070895,105.10442,-171.03307,28
-14.05747,108.15027,-172.26233,28
-14.069715,111.20144,-173.68916,40
-14.045039,114.260796,-174.82904,37
-14.00358,117.326126,-175.83736,35
-13.880266,120.395096,-176.20784,35
-13.509788,123.45586,-174.6521,34
-13.274156,126.51668,-174.13931,33
-13.325458,129.59863,-175.8592,31
-13.209301,132.67255,-176.2717,36
-13.071959,135.74615,-176.5158,35
-12.843485,138.80803,-176.04346,36
-12.712406,141.88383,-176.32928,38
-12.518331,144.94968,-176.118,34
-12.147896,147.97784,-174.51775,25
-14.957916,153.31424,-198.57597,22
-14.447693,156.35667,-195.88669,25
-14.702133,159.60146,-199.2156,30
-15.26201,162.95781,-204.95895,24
-15.436204,166.2202,-207.6644,24
-15.331607,169.40111,-208.16716,22
-15.335479,172.6254,-209.52652,20
-15.855421,176.05919,-214.97649,20
-14.132201,178.59944,-202.63264,20
-10.306814,180.16165,-173.55566,22
-9.324941,182.86035,-167.02806,19
-1.03631,183.51712,-102.89946,15
-0.828447,186.37407,-102.4409,15
-4.953084,194.59702,-137.807,15
-14.369287,62.42812,-166.21771,16
-15.683255,67.979576,-179.08182,16
-13.215436,73.25988,-162.12929,17
-13.022548,77.79565,-162.68117,19
-12.63733,80.88473,-161.0602,33
-11.816362,84.063805,-156.05692,25
-11.511253,87.10926,-155.03708,39
-11.251863,90.14036,-154.36566,26
-10.386,93.26823,-148.97557,24
-10.437222,96.23374,-150.70409,32
-12.277693,98.98432,-166.37032,18
-12.953109,101.93915,-172.98338,23
-12.480756,105.024895,-170.64624,27
-12.590536,108.06132,-172.85022,37
-12.46417,111.119255,-173.20724,35
-12.427172,114.17703,-174.26138,31
-12.313312,117.240364,-174.71107,40
-12.129992,120.30465,-174.6124,33
-11.720563,123.35913,-172.73175,29
-11.572959,126.41982,-172.9039,33
-11.540969,129.49115,-173.98381,37
-11.333838,132.55011,-173.6805,37
-11.124216,135.60727,-173.353,34
-10.910564,138.66235,-172.98915,31
-10.665969,141.71048,-172.37575,32
-10.51795,144.77391,-172.52274,32
-10.414928,147.84789,-173.02348,31
-10.408947,150.94739,-174.29271,26
-12.952363,156.28406,-196.50789,28
-13.342195,159.56975,-200.95221,26
-13.621451,162.8461,-204.52097,20
-13.830785,166.11937,-207.53593,20
-13.125204,169.08914,-203.23984,21
-12.256632,171.97552,-197.62605,19
-12.212324,175.15671,-198.6006,23
-11.118381,177.90761,-191.15408,21
-8.841722,180.10109,-174.1893,23
-8.052964,182.88641,-169.14543,22
-4.652534,185.92198,-143.69554,18
-3.4686,188.38788,-135.40924,15
-9.927118,35.926094,-130.70456,16
-9.578826,60.650444,-139.60588,16
-13.330354,62.16574,-170.07289,16
-13.623713,68.069374,-175.13907,17
-11.721066,71.67969,-161.71606,18
-11.282856,77.77355,-161.0447,20
-10.871394,80.86516,-159.19833,25
-10.139769,84.02024,-154.8381,29
-9.841014,87.06113,-153.8547,37
-9.215535,90.15813,-150.30214,25
-8.638273,93.22788,-147.11574,34
-10.061915,95.98489,-159.65,20
-11.29691,98.83173,-170.72507,19
-11.230073,101.87498,-171.56242,27
-11.028525,104.93386,-171.33487,32
-11.126369,107.97207,-173.46793,31
-10.918218,111.03468,-173.18195,32
-10.898657,114.09145,-174.38466,36
-10.525348,117.154976,-172.78188,35
-10.366178,120.214134,-172.871,38
-10.133072,123.27076,-172.36902,38
-9.718393,126.31345,-170.41745,33
-9.631723,129.37314,-171.07011,31
-9.422524,132.42361,-170.74347,32
-9.267806,135.47939,-170.84718,31
-8.775494,138.48608,-168.24904,31
-8.370194,141.4938,-166.3375,31
-8.11463,144.52007,-165.61748,33
-7.919114,147.55548,-165.37378,29
-7.798779,150.60759,-165.72972,32
-7.941072,153.72902,-168.19432,31
-11.207893,159.31609,-196.48532,23
-11.788991,162.67459,-202.52156,21
-11.606668,165.81322,-202.40593,25
-10.921269,168.77403,-198.22104,24
-10.241223,171.71477,-194.06645,24
-10.179468,174.87935,-194.90694,25
-8.888186,177.5334,-185.77574,21
-7.537756,180.11226,-176.14023,24
-5.485345,182.31361,-160.77414,23
-4.484844,184.94305,-153.92903,20
-3.754737,187.67326,-149.26782,17
-3.546988,190.6561,-148.853,15
-5.3718,194.762,-165.02899,15
-5.492221,199.55388,-167.95518,14
-9.495563,54.145496,-147.92793,16
-12.542012,58.799507,-174.55603,16
-14.078922,61.224262,-188.02034,15
-12.741283,64.744965,-178.94676,17
-11.987622,69.526825,-175.1401,17
-10.327778,73.05105,-163.4754,18
-10.522894,75.984695,-166.40286,18
-9.445929,79.269424,-159.29198,26
-8.704738,82.43441,-154.8134,26
-8.35928,85.48714,-153.4514,47
-7.685677,88.5985,-149.48236,27
-7.146485,91.66417,-146.56592,35
-7.936631,94.50094,-154.19539,21
-9.905017,97.21343,-171.20753,19
-9.72534,100.26971,-171.15674,28
-9.502392,103.329636,-170.75699,37
-9.617689,106.36145,-173.05139,32
-9.434344,109.42167,-172.96149,32
-9.125264,112.48551,-171.86166,31
-9.014408,115.54088,-172.34277,43
-8.797422,118.59783,-171.9702,44
-8.359489,121.64611,-169.81929,45
-7.480671,124.66023,-164.1161,26
-7.4453,127.70547,-165.18234,26
-7.322556,130.74825,-165.54346,33
-7.207059,133.79399,-165.96017,33
-6.329984,136.73729,-160.22456,30
-5.882921,139.71857,-157.94818,29
-5.59458,142.7166,-156.94746,35
-5.448925,145.73848,-157.09706,31
-5.500222,148.80579,-158.84131,27
-6.002635,151.994,-164.25021,25
-8.737891,155.81125,-187.8252,24
-9.18462,159.09186,-192.82019,26
-9.726992,162.42993,-198.60289,26
-9.359915,165.49565,-196.97429,26
-9.278018,168.65492,-197.66826,22
-9.081739,171.77522,-197.42485,24
-8.600026,174.78044,-194.84023,21
-6.761942,177.19789,-181.12666,25
-4.764715,179.47025,-166.07196,26
-3.688017,182.09227,-158.54337,23
-3.608378,185.16324,-159.1965,18
-3.817177,194.6531,-164.8426,16
-3.653027,197.70314,-164.79555,15
-2.218069,220.45082,-162.65036,14
-10.43974,52.981274,-167.30942,15
-15.231721,53.931976,-206.61096,16
-13.179131,59.366703,-192.5589,17
-12.284559,64.270935,-187.63284,16
-10.605368,67.8869,-175.73178,16
-9.277856,71.327385,-166.59436,17
-7.856234,74.747475,-156.68088,18
-7.928166,77.69943,-158.6474,22
-7.424932,80.80913,-156.02322,25
-6.889179,83.91217,-153.12863,52
-6.339666,87.00244,-150.11285,30
-5.648019,90.10398,-145.947,36
-5.888312,93.021774,-149.24306,21
-7.74284,95.711174,-165.50848,19
-8.236262,98.66413,-170.86409,28
-8.040983,101.72059,-170.68378,45
-8.194769,104.744995,-173.31294,31
-7.860147,107.81582,-172.00264,32
-7.626438,110.87491,-171.50075,42
-7.334098,113.932594,-170.51938,31
-6.841389,116.985504,-167.90884,43
-5.50362,120.0084,-158.43503,29
-4.822845,123.00748,-154.26909,24
-4.504259,126.006935,-153.03372,26
-4.39664,129.01758,-153.50879,27
-4.285364,132.0305,-153.95146,29
-4.093067,135.03564,-153.7306,34
-3.707063,138.01082,-151.92336,30
-3.444044,140.9976,-151.114,26
-3.624118,144.06601,-153.92696,32
-3.596172,147.10509,-155.03792,27
-4.191216,150.29851,-161.2607,27
-6.336878,153.92844,-180.23537,27
-7.188608,157.29668,-188.60718,29
-7.643036,160.59,-193.72322,30
-7.791054,163.81151,-196.32126,30
-7.521301,166.90205,-195.47325,27
-7.666789,170.14275,-198.0517,26
-7.481634,173.26799,-197.89696,31
-5.78429,175.76372,-185.21109,29
-3.629383,177.99019,-168.6973,29
-2.981338,180.82262,-164.65414,24
-3.048204,183.9799,-166.54173,22
-2.933905,187.05655,-166.92279,19
-2.549752,189.99321,-165.05312,17
-2.551602,193.1339,-166.39626,19
0.861499,195.85493,-139.86526,16
1.898918,198.30373,-132.4807,15
17.392912,219.04208,-15.355542,14
-8.269457,35.53646,-153.66284,15
-8.350126,50.19395,-161.46301,15
-13.172629,52.52041,-202.11382,17
-10.734387,56.609615,-184.09982,17
-11.951176,59.152397,-195.29297,19
-10.615319,62.71329,-186.05191,17
-9.969981,65.97975,-182.32475,17
-7.843218,69.72139,-166.68167,17
-6.778159,73.04772,-159.53638,19
-6.18383,76.198395,-156.16074,20
-5.892634,79.24851,-155.21729,24
-5.387414,82.34665,-152.5394,42
-4.904003,85.42519,-150.02725,32
-4.235073,88.52855,-146.00331,39
-3.704699,91.58448,-143.08846,21
-5.675127,94.2121,-160.45445,20
-6.663682,97.07196,-169.88239,35
-6.420641,100.13163,-169.31155,43
-6.543022,103.151245,-171.71141,25
-6.333067,106.2096,-171.40346,34
-6.005949,109.27285,-170.13426,37
-5.738318,112.32708,-169.34431,36
-3.713807,115.4017,-154.17064,31
-2.705899,118.40339,-147.28615,24
-2.335716,121.387215,-145.61293,25
-2.118697,124.369995,-145.18997,27
-2.044626,127.36105,-145.93787,35
-2.0354,130.36241,-147.21785,32
-2.009532,133.36879,-148.36017,28
-1.975298,136.38025,-149.43257,31
-2.104025,139.42407,-151.85056,31
-2.188645,142.47304,-153.906,32
-3.127493,145.70934,-163.03847,29
-2.522537,148.64268,-159.38652,25
-2.872505,151.79614,-163.65108,27
-3.289899,154.99146,-168.4828,26
-5.599658,158.77266,-189.07233,28
-6.061857,162.07822,-194.31241,25
-6.260389,165.32292,-197.36194,34
-6.114534,168.4597,-197.53883,33
-5.643797,171.47267,-194.99596,31
-4.034686,174.00717,-182.91307,31
-2.921766,176.69063,-174.9574,32
-2.036539,179.43497,-168.89058,27
-1.982586,182.54382,-169.79066,27
-2.135856,185.76213,-172.43286,29
-1.550246,188.60905,-168.85564,25
-1.321306,191.63222,-168.27426,18
0.238738,193.89458,-156.45193,16
2.798654,197.0349,-136.80174,16
0.254693,201.70914,-159.6468,16
7.443241,210.64938,-104.46397,14
15.490181,221.79158,-43.084038,14
-6.181321,35.793747,-149.10678,15
-5.113371,39.30362,-141.98724,16
-5.465662,47.83992,-149.10568,15
-6.015052,50.502575,-154.96216,16
-11.061843,52.676693,-197.84793,17
-10.663541,55.902866,-196.11629,18
-10.240947,59.1289,-194.17949,18
-8.329361,62.911182,-180.17065,17
-7.386925,66.27088,-173.98381,17
-5.359293,71.44977,-159.67688,19
-4.93963,74.55321,-157.68854,19
-4.493108,77.653244,-155.47237,23
-3.978049,80.759186,-152.68758,34
-3.466232,83.84917,-149.91837,33
-2.755805,86.96802,-145.51411,37
-2.948335,89.88293,-148.48843,22
-3.752713,92.704056,-156.48238,20
-5.107536,95.48076,-169.01057,44
-4.848939,98.5409,-168.30592,29
-4.797649,101.5735,-169.30147,27
-4.632568,104.62154,-169.35808,28
-3.687763,107.723915,-162.97894,30
-3.390667,110.76139,-161.92989,32
-1.331378,113.83861,-146.30214,27
-0.660051,116.82739,-142.12395,27
-0.438536,119.80206,-141.66066,29
-0.327559,122.778725,-142.10999,32
-0.31527,125.763954,-143.37688,30
-0.448901,128.76839,-145.85736,31
-0.568727,131.7847,-148.2253,31
-0.493123,134.78867,-148.96547,32
